,Bybit_ask,Bybit_bid,Bybit_tiker,Binance_ask,Binance_bid,Binance_tiker,Coinbase Pro_ask,Coinbase Pro_bid,Coinbase Pro_tiker,FTX_ask,FTX_bid,FTX_tiker,,,,,,,,,,,,
2022/2/8 7:25:54,0.497069673,0.502930327,44081,0.501083987,0.498916013,44114.34,0.421770081,0.578229919,44110.73,0.386701652,0.613298348,44108,,,,,,,,,,,,
2022/2/8 7:26:02,0.348150899,0.651849101,44081.5,0.938333814,0.061666186,44116.49,0.406931943,0.593068057,44110.73,0.277440608,0.722559392,44112,,,,,,,,,,,,
2022/2/8 7:26:10,0.328642778,0.671357222,44081,0.778962633,0.221037367,44109.64,0.493717545,0.506282455,44102.73,0.254104776,0.745895224,44112,,,,,,,,,,,,
2022/2/8 7:26:17,0.349899936,0.650100064,44081,0.340942426,0.659057574,44111.26,0.464989771,0.535010229,44113.1,0.544896763,0.455103237,44112,,,,,,,,,,,,
2022/2/8 7:26:26,0.335644594,0.664355406,44081.5,0.417369902,0.582630098,44110.01,0.456820677,0.543179323,44113.1,0.347773822,0.652226178,44111,,,,,,,,,,,,
2022/2/8 7:26:34,0.312900067,0.687099933,44081.5,0.539362468,0.460637532,44111.06,0.441690729,0.558309271,44113.1,0.536123846,0.463876154,44111,,,,,,,,,,,,
2022/2/8 7:26:43,0.584340611,0.415659389,44081.5,0.378894829,0.621105171,44100.63,0.529157508,0.470842492,44113.1,0.533653615,0.466346385,44106,,,,,,,,,,,,
2022/2/8 7:26:51,0.497700695,0.502299305,44081,0.919019763,0.080980237,44100.1,0.429503435,0.570496565,44113.1,0.509924546,0.490075454,44104,,,,,,,,,,,,
2022/2/8 7:26:59,0.647412838,0.352587162,44081,0.846493144,0.153506856,44100,0.49543118,0.50456882,44113.1,0.361321637,0.638678363,44103,,,,,,,,,,,,
2022/2/8 7:27:08,0.402055341,0.597944659,44081.5,0.38309375,0.61690625,44108.33,0.401519806,0.598480194,44113.1,0.228763655,0.771236345,44103,,,,,,,,,,,,
2022/2/8 7:27:15,0.52726321,0.47273679,44081.5,0.19587282,0.80412718,44102.4,0.439761651,0.560238349,44113.1,0.265741656,0.734258344,44116,,,,,,,,,,,,
2022/2/8 7:27:24,0.28421266,0.71578734,44081.5,0.575805652,0.424194348,44114.53,0.505909211,0.494090789,44107.18,0.432745139,0.567254861,44113,,,,,,,,,,,,
2022/2/8 7:27:32,0.521820934,0.478179066,44099.5,0.463046835,0.536953165,44140.86,0.480358567,0.519641433,44121.59,0.031670529,0.968329471,44132,,,,,,,,,,,,
2022/2/8 7:27:40,0.228218789,0.771781211,44100,0.211979627,0.788020373,44137.1,0.467935502,0.532064498,44121.59,0.052553685,0.947446315,44135,,,,,,,,,,,,
2022/2/8 7:27:50,0.195829974,0.804170026,44100,0.469922285,0.530077715,44141.96,0.432425332,0.567574668,44130.71,0.050768335,0.949231665,44138,,,,,,,,,,,,
2022/2/8 7:27:59,0.042806803,0.957193197,44114.5,0.456861682,0.543138318,44153.91,0.529962102,0.470037898,44130.71,0.168602023,0.831397977,44145,,,,,,,,,,,,
2022/2/8 7:28:08,0.082791398,0.917208602,44120.5,0.630238632,0.369761368,44159.42,0.290907433,0.709092567,44130.71,0.103602815,0.896397185,44153,,,,,,,,,,,,
2022/2/8 7:28:15,0.789993017,0.210006983,44143.5,0.703810915,0.296189085,44164,0.420665435,0.579334565,44152.04,0.205827783,0.794172217,44155,,,,,,,,,,,,
2022/2/8 7:28:26,0.863643621,0.136356379,44143.5,0.392800908,0.607199092,44158.46,0.589842549,0.410157451,44152.04,0.285274694,0.714725306,44160,,,,,,,,,,,,
2022/2/8 7:28:35,0.893296669,0.106703331,44144,0.413758843,0.586241157,44161,0.648504203,0.351495797,44152.04,0.643233367,0.356766633,44158,,,,,,,,,,,,
2022/2/8 7:28:44,0.780147159,0.219852841,44140.5,0.164959155,0.835040845,44161.45,0.588489814,0.411510186,44146.72,0.236510995,0.763489005,44158,,,,,,,,,,,,
2022/2/8 7:28:53,0.691060296,0.308939704,44140.5,0.07213578,0.92786422,44162.3,0.639964587,0.360035413,44149.77,0.689429328,0.310570672,44158,,,,,,,,,,,,
2022/2/8 7:29:01,0.641712116,0.358287884,44141,0.171341678,0.828658322,44162.33,0.732604595,0.267395405,44149.77,0.235825283,0.764174717,44157,,,,,,,,,,,,
2022/2/8 7:29:12,0.633428791,0.366571209,44140.5,0.28331712,0.71668288,44162.01,0.805810011,0.194189989,44149.77,0.285316428,0.714683572,44160,,,,,,,,,,,,
2022/2/8 7:29:21,0.697687115,0.302312885,44141,0.492113256,0.507886744,44161.17,0.503061078,0.496938922,44149.77,0.677937068,0.322062932,44160,,,,,,,,,,,,
2022/2/8 7:29:30,0.653193764,0.346806236,44140.5,0.300647231,0.699352769,44161.02,0.263386492,0.736613508,44149.77,0.658299478,0.341700522,44160,,,,,,,,,,,,
2022/2/8 7:29:38,0.460149859,0.539850141,44133.5,0.947266503,0.052733497,44149.42,0.802088728,0.197911272,44154.65,0.802375981,0.197624019,44151,,,,,,,,,,,,
2022/2/8 7:29:47,0.582215045,0.417784955,44134,0.710204444,0.289795556,44143.29,0.589256948,0.410743052,44154.65,0.808792265,0.191207735,44151,,,,,,,,,,,,
2022/2/8 7:29:55,0.849748193,0.150251807,44134,0.352320291,0.647679709,44141.18,0.595881065,0.404118935,44154.65,0.562875187,0.437124813,44150,,,,,,,,,,,,
2022/2/8 7:30:03,0.888589851,0.111410149,44133.5,0.572321087,0.427678913,44141.72,0.623047876,0.376952124,44146.87,0.8285638,0.1714362,44150,,,,,,,,,,,,
2022/2/8 7:30:12,0.787162162,0.212837838,44133.5,0.825613137,0.174386863,44146.9,0.657703023,0.342296977,44139.3,0.295723519,0.704276481,44155,,,,,,,,,,,,
2022/2/8 7:30:20,0.724389719,0.275610281,44133.5,0.665957266,0.334042734,44150,0.680000653,0.319999347,44139.3,0.11594132,0.88405868,44153,,,,,,,,,,,,
2022/2/8 7:30:29,0.307420495,0.692579505,44133.5,0.486085222,0.513914778,44159.22,0.651165245,0.348834755,44161.84,0.398259496,0.601740504,44156,,,,,,,,,,,,
2022/2/8 7:30:37,0.553768382,0.446231618,44133.5,0.962858367,0.037141633,44149.99,0.739517799,0.260482201,44161.84,0.326282305,0.673717695,44161,,,,,,,,,,,,
2022/2/8 7:30:45,0.591282331,0.408717669,44133.5,0.022248611,0.977751389,44151.76,0.511290464,0.488709536,44161.84,0.670538177,0.329461823,44150,,,,,,,,,,,,
2022/2/8 7:30:53,0.584966041,0.415033959,44133.5,0.024028468,0.975971532,44151.85,0.489785042,0.510214958,44161.84,0.355767761,0.644232239,44154,,,,,,,,,,,,
2022/2/8 7:31:02,0.488073923,0.511926077,44134,0.63750661,0.36249339,44153.5,0.460820489,0.539179511,44161.84,0.263171822,0.736828178,44154,,,,,,,,,,,,
2022/2/8 7:31:10,0.402722014,0.597277986,44134,0.969258055,0.030741945,44158.27,0.643793542,0.356206458,44161.84,0.479643964,0.520356036,44154,,,,,,,,,,,,
2022/2/8 7:31:19,0.344338975,0.655661025,44134,0.354753807,0.645246193,44165.16,0.677460139,0.322539861,44161.84,0.24574555,0.75425445,44165,,,,,,,,,,,,
2022/2/8 7:31:28,0.317916224,0.682083776,44134,0.632982717,0.367017283,44161,0.662885137,0.337114863,44161.84,0.503546194,0.496453806,44165,,,,,,,,,,,,
2022/2/8 7:31:36,0.347582528,0.652417472,44133.5,0.156229047,0.843770953,44157.97,0.684607189,0.315392811,44161.84,0.547427627,0.452572373,44164,,,,,,,,,,,,
2022/2/8 7:31:44,0.362518383,0.637481617,44134,0.361337308,0.638662692,44155.44,0.656220201,0.343779799,44161.84,0.234412738,0.765587262,44164,,,,,,,,,,,,
2022/2/8 7:31:52,0.387395229,0.612604771,44133.5,0.402364179,0.597635821,44155.93,0.827332609,0.172667391,44155.62,0.316415445,0.683584555,44156,,,,,,,,,,,,
2022/2/8 7:32:01,0.455678191,0.544321809,44134,0.540048993,0.459951007,44154.47,0.539736211,0.460263789,44148.33,0.473201226,0.526798774,44156,,,,,,,,,,,,
2022/2/8 7:32:09,0.454257027,0.545742973,44134,0.594807226,0.405192774,44153.27,0.726421715,0.273578285,44148.33,0.527848836,0.472151164,44156,,,,,,,,,,,,
2022/2/8 7:32:17,0.444374031,0.555625969,44134,0.595960614,0.404039386,44153.68,0.704473189,0.295526811,44148.33,0.358471157,0.641528843,44157,,,,,,,,,,,,
2022/2/8 7:32:25,0.427605299,0.572394701,44134,0.610009545,0.389990455,44153.67,0.712730409,0.287269591,44148.33,0.359671479,0.640328521,44157,,,,,,,,,,,,
2022/2/8 7:32:34,0.4102909,0.5897091,44133.5,0.653923932,0.346076068,44153.67,0.681622366,0.318377634,44148.33,0.37631879,0.62368121,44157,,,,,,,,,,,,
2022/2/8 7:32:42,0.393118708,0.606881292,44134,0.287124836,0.712875164,44158.52,0.625021579,0.374978421,44158.11,0.741707821,0.258292179,44159,,,,,,,,,,,,
2022/2/8 7:32:51,0.38207685,0.61792315,44133.5,0.276939531,0.723060469,44157.99,0.654949702,0.345050298,44152.73,0.556017493,0.443982507,44159,,,,,,,,,,,,
2022/2/8 7:32:59,0.388137861,0.611862139,44133.5,0.646059044,0.353940956,44158.5,0.630586,0.369414,44152.3,0.634946599,0.365053401,44165,,,,,,,,,,,,
2022/2/8 7:33:07,0.38495819,0.61504181,44133.5,0.288130675,0.711869325,44158.42,0.498632115,0.501367885,44158.11,0.652573754,0.347426246,44165,,,,,,,,,,,,
2022/2/8 7:33:16,0.370433347,0.629566653,44133.5,0.273704971,0.726295029,44158.01,0.472075038,0.527924962,44158.11,0.515277201,0.484722799,44165,,,,,,,,,,,,
2022/2/8 7:33:24,0.37416938,0.62583062,44133.5,0.409282784,0.590717216,44152.34,0.436130716,0.563869284,44144.51,0.518325754,0.481674246,44165,,,,,,,,,,,,
2022/2/8 7:33:32,0.361536922,0.638463078,44134,0.023631789,0.976368211,44151.27,0.389037895,0.610962105,44144.51,0.398962035,0.601037965,44165,,,,,,,,,,,,
2022/2/8 7:33:40,0.415156284,0.584843716,44134,0.039541128,0.960458872,44150,0.451108023,0.548891977,44144.64,0.519478546,0.480521454,44156,,,,,,,,,,,,
2022/2/8 7:33:50,0.436919519,0.563080481,44134,0.089879074,0.910120926,44150,0.470187183,0.529812817,44144.64,0.526413047,0.473586953,44156,,,,,,,,,,,,
2022/2/8 7:34:00,0.410197903,0.589802097,44134,0.094335203,0.905664797,44150,0.519126899,0.480873101,44144.64,0.328160887,0.671839113,44156,,,,,,,,,,,,
2022/2/8 7:34:08,0.401872908,0.598127092,44134,0.077574882,0.922425118,44150,0.358192693,0.641807307,44144.64,0.521304976,0.478695024,44156,,,,,,,,,,,,
2022/2/8 7:34:16,0.436648135,0.563351865,44133.5,0.084514747,0.915485253,44150,0.457198938,0.542801062,44141.26,0.363284936,0.636715064,44156,,,,,,,,,,,,
2022/2/8 7:34:24,0.466081581,0.533918419,44133.5,0.075638398,0.924361602,44150.01,0.476994843,0.523005157,44142.6,0.738349605,0.261650395,44156,,,,,,,,,,,,
2022/2/8 7:34:32,0.451702934,0.548297066,44134,0.047808314,0.952191686,44150.01,0.460960639,0.539039361,44142.6,0.42666759,0.57333241,44156,,,,,,,,,,,,
2022/2/8 7:34:41,0.487841809,0.512158191,44133.5,0.055688436,0.944311564,44150,0.372766119,0.627233881,44144.69,0.399730663,0.600269337,44156,,,,,,,,,,,,
2022/2/8 7:34:49,0.541264383,0.458735617,44133.5,0.071188179,0.928811821,44150,0.395580957,0.604419043,44149.46,0.386141261,0.613858739,44154,,,,,,,,,,,,
2022/2/8 7:34:57,0.674198313,0.325801687,44134,0.111329228,0.888670772,44150,0.394562595,0.605437405,44149.46,0.58965948,0.41034052,44152,,,,,,,,,,,,
2022/2/8 7:35:06,0.760942761,0.239057239,44134,0.155869623,0.844130377,44150,0.376288377,0.623711623,44141.1,0.665125348,0.334874652,44152,,,,,,,,,,,,
2022/2/8 7:35:14,0.772078786,0.227921214,44134,0.167407714,0.832592286,44150,0.434421325,0.565578675,44139.76,0.667802834,0.332197166,44151,,,,,,,,,,,,
2022/2/8 7:35:22,0.853123381,0.146876619,44133.5,0.256193924,0.743806076,44150,0.520219574,0.479780426,44139.76,0.32331303,0.67668697,44144,,,,,,,,,,,,
2022/2/8 7:35:30,0.851335698,0.148664302,44133.5,0.379119684,0.620880316,44150,0.473540527,0.526459473,44137.97,0.486322216,0.513677784,44144,,,,,,,,,,,,
2022/2/8 7:35:38,0.991197277,0.008802723,44130,0.872703999,0.127296001,44125.99,0.663208092,0.336791908,44139.54,0.661519888,0.338480112,44142,,,,,,,,,,,,
2022/2/8 7:35:46,0.874989483,0.125010517,44104,0.925262622,0.074737378,44116.28,0.540736177,0.459263823,44139.54,0.316923746,0.683076254,44115,,,,,,,,,,,,
2022/2/8 7:35:55,0.827513319,0.172486681,44098,0.410846131,0.589153869,44111.43,0.438360581,0.561639419,44139.54,0.332508118,0.667491882,44115,,,,,,,,,,,,
2022/2/8 7:36:04,0.972455877,0.027544123,44095,0.583400493,0.416599507,44110.95,0.399922763,0.600077237,44112.3,0.373648331,0.626351669,44108,,,,,,,,,,,,
2022/2/8 7:36:12,0.913604856,0.086395144,44089.5,0.165374491,0.834625509,44106.54,0.399639029,0.600360971,44111.16,0.320788624,0.679211376,44105,,,,,,,,,,,,
2022/2/8 7:36:20,0.899093076,0.100906924,44088.5,0.383077226,0.616922774,44104.92,0.401404859,0.598595141,44111.16,0.295646139,0.704353861,44105,,,,,,,,,,,,
2022/2/8 7:36:28,0.772468298,0.227531702,44087,0.297309112,0.702690888,44097.05,0.380196869,0.619803131,44111.16,0.409625385,0.590374615,44105,,,,,,,,,,,,
2022/2/8 7:36:37,0.82551567,0.17448433,44084.5,0.463681354,0.536318646,44096.93,0.484489565,0.515510435,44107.84,0.866067076,0.133932924,44105,,,,,,,,,,,,
2022/2/8 7:36:45,0.954512941,0.045487059,44083,0.36147093,0.63852907,44093.17,0.404744055,0.595255945,44098.09,0.643588579,0.356411421,44104,,,,,,,,,,,,
2022/2/8 7:36:53,0.951125063,0.048874937,44083,0.313915812,0.686084188,44089.85,0.329886809,0.670113191,44098.09,0.34657879,0.65342121,44096,,,,,,,,,,,,
2022/2/8 7:37:01,0.994539818,0.005460182,44083,0.443961253,0.556038747,44084.86,0.391463687,0.608536313,44098.09,0.459528221,0.540471779,44083,,,,,,,,,,,,
2022/2/8 7:37:10,0.836427814,0.163572186,44066,0.216703394,0.783296606,44077.6,0.464411861,0.535588139,44098.09,0.419782634,0.580217366,44077,,,,,,,,,,,,
2022/2/8 7:37:18,0.857528327,0.142471673,44063.5,0.362631494,0.637368506,44075.33,0.40679785,0.59320215,44098.09,0.430846413,0.569153587,44083,,,,,,,,,,,,
2022/2/8 7:37:26,0.714525952,0.285474048,44059.5,0.142984745,0.857015255,44074.18,0.520047347,0.479952653,44098.09,0.292472749,0.707527251,44083,,,,,,,,,,,,
2022/2/8 7:37:34,0.831857649,0.168142351,44060,0.08704927,0.91295073,44073.35,0.500034159,0.499965841,44081.4,0.363386499,0.636613501,44077,,,,,,,,,,,,
2022/2/8 7:37:42,0.877621925,0.122378075,44058,0.410349105,0.589650895,44067.04,0.575011412,0.424988588,44071.64,0.43525775,0.56474225,44073,,,,,,,,,,,,
2022/2/8 7:37:51,0.856571511,0.143428489,44055.5,0.398601651,0.601398349,44064.99,0.564434425,0.435565575,44059.42,0.519410169,0.480589831,44071,,,,,,,,,,,,
2022/2/8 7:38:01,0.860635364,0.139364636,44055,0.615079819,0.384920181,44063.96,0.519487092,0.480512908,44059.42,0.549274924,0.450725076,44064,,,,,,,,,,,,
2022/2/8 7:38:09,0.871157066,0.128842934,44055.5,0.289184809,0.710815191,44064.02,0.510530304,0.489469696,44059.42,0.445466535,0.554533465,44064,,,,,,,,,,,,
2022/2/8 7:38:16,0.870458463,0.129541537,44055.5,0.262337452,0.737662548,44067.52,0.452198251,0.547801749,44062.53,0.398238257,0.601761743,44064,,,,,,,,,,,,
2022/2/8 7:38:25,0.874058647,0.125941353,44055,0.107199801,0.892800199,44065.9,0.359696764,0.640303236,44070.77,0.318281658,0.681718342,44064,,,,,,,,,,,,
2022/2/8 7:38:33,0.891322337,0.108677663,44055,0.449811378,0.550188622,44065.84,0.381197515,0.618802485,44070.39,0.427646015,0.572353985,44063,,,,,,,,,,,,
2022/2/8 7:38:41,0.929880085,0.070119915,44055,0.711475316,0.288524684,44065.85,0.352542648,0.647457352,44070.39,0.580933234,0.419066766,44062,,,,,,,,,,,,
2022/2/8 7:38:49,0.915074795,0.084925205,44054.5,0.523910641,0.476089359,44061.08,0.420600625,0.579399375,44070.39,0.686898173,0.313101827,44062,,,,,,,,,,,,
2022/2/8 7:38:57,0.960664617,0.039335383,44054.5,0.482416858,0.517583142,44059.22,0.422147982,0.577852018,44070.39,0.345906558,0.654093442,44062,,,,,,,,,,,,
2022/2/8 7:39:05,0.915557826,0.084442174,44052,0.131359485,0.868640515,44060.99,0.547504904,0.452495096,44070.39,0.401261034,0.598738966,44062,,,,,,,,,,,,
2022/2/8 7:39:14,0.876524931,0.123475069,44048.5,0.273414411,0.726585589,44058.58,0.439893319,0.560106681,44070.39,0.596689904,0.403310096,44062,,,,,,,,,,,,
2022/2/8 7:39:22,0.969964777,0.030035223,44044,0.230907937,0.769092063,44051.52,0.411459603,0.588540397,44070.39,0.752327458,0.247672542,44056,,,,,,,,,,,,
2022/2/8 7:39:32,0.915374843,0.084625157,44044,0.251618355,0.748381645,44052.66,0.404992777,0.595007223,44070.39,0.738090864,0.261909136,44055,,,,,,,,,,,,
2022/2/8 7:39:41,0.949713321,0.050286679,44044,0.27163654,0.72836346,44051.51,0.452699455,0.547300545,44055.14,0.755618262,0.244381738,44053,,,,,,,,,,,,
2022/2/8 7:39:49,0.897333088,0.102666912,44039,0.214252883,0.785747117,44048.95,0.366695893,0.633304107,44055.14,0.745710389,0.254289611,44051,,,,,,,,,,,,
2022/2/8 7:39:58,0.910592586,0.089407414,44038.5,0.193194588,0.806805412,44049.02,0.449874426,0.550125574,44055.14,0.707257682,0.292742318,44050,,,,,,,,,,,,
2022/2/8 7:40:07,0.878341879,0.121658121,44038,0.572447923,0.427552077,44051.48,0.504274429,0.495725571,44055.14,0.455489425,0.544510575,44051,,,,,,,,,,,,
2022/2/8 7:40:15,0.781107087,0.218892913,44037.5,0.345940982,0.654059018,44053.86,0.466094593,0.533905407,44050,0.587127097,0.412872903,44056,,,,,,,,,,,,
2022/2/8 7:40:23,0.789332845,0.210667155,44038,0.271323874,0.728676126,44053.98,0.484313974,0.515686026,44050,0.518823233,0.481176767,44056,,,,,,,,,,,,
2022/2/8 7:40:31,0.778244451,0.221755549,44037.5,0.2417286,0.7582714,44054.02,0.569061955,0.430938045,44050,0.543835055,0.456164945,44056,,,,,,,,,,,,
2022/2/8 7:40:38,0.787472583,0.212527417,44037.5,0.265670726,0.734329274,44056.29,0.498304571,0.501695429,44050,0.396587335,0.603412665,44056,,,,,,,,,,,,
2022/2/8 7:40:48,0.707927303,0.292072697,44038,0.515543996,0.484456004,44059.83,0.362086785,0.637913215,44052.17,0.32364634,0.67635366,44056,,,,,,,,,,,,
2022/2/8 7:40:57,0.798439825,0.201560175,44038,0.383893173,0.616106827,44058.83,0.363074842,0.636925158,44058.85,0.300144969,0.699855031,44056,,,,,,,,,,,,
2022/2/8 7:41:05,0.735338157,0.264661843,44037.5,0.75555136,0.24444864,44059.42,0.365659803,0.634340197,44058.85,0.34601564,0.65398436,44056,,,,,,,,,,,,
2022/2/8 7:41:13,0.804753335,0.195246665,44037.5,0.211159104,0.788840896,44059.77,0.364261579,0.635738421,44058.85,0.384655163,0.615344837,44058,,,,,,,,,,,,
2022/2/8 7:41:21,0.771186065,0.228813935,44038,0.674208903,0.325791097,44059.2,0.582172753,0.417827247,44058.85,0.319644548,0.680355452,44058,,,,,,,,,,,,
2022/2/8 7:41:29,0.305041946,0.694958054,44038,0.148216461,0.851783539,44067.13,0.560552347,0.439447653,44058.85,0.353433801,0.646566199,44060,,,,,,,,,,,,
2022/2/8 7:41:37,0.04866872,0.95133128,44037.5,0.336270174,0.663729826,44079.84,0.565772704,0.434227296,44058.85,0.349618026,0.650381974,44069,,,,,,,,,,,,
2022/2/8 7:41:45,0.136623115,0.863376885,44059.5,0.505698953,0.494301047,44094.36,0.462729167,0.537270833,44058.85,0.49456935,0.50543065,44082,,,,,,,,,,,,
2022/2/8 7:41:53,0.012235201,0.987764799,44063.5,0.896598139,0.103401861,44100,0.219137426,0.780862574,44083.07,0.53833721,0.46166279,44100,,,,,,,,,,,,
2022/2/8 7:42:01,0.434843089,0.565156911,44073,0.876245174,0.123754826,44099.99,0.484881596,0.515118404,44083.07,0.292552486,0.707447514,44100,,,,,,,,,,,,
2022/2/8 7:42:09,0.437315839,0.562684161,44072.5,0.504990544,0.495009456,44099.99,0.500208853,0.499791147,44083.07,0.391812077,0.608187923,44100,,,,,,,,,,,,
2022/2/8 7:42:18,0.48819507,0.51180493,44073,0.337630543,0.662369457,44100.01,0.511991023,0.488008977,44115.05,0.321634612,0.678365388,44100,,,,,,,,,,,,
2022/2/8 7:42:27,0.500447338,0.499552662,44072.5,0.229668103,0.770331897,44098.96,0.422406301,0.577593699,44095.51,0.331083436,0.668916564,44099,,,,,,,,,,,,
2022/2/8 7:42:35,0.516769302,0.483230698,44072.5,0.310943051,0.689056949,44098.52,0.40382504,0.59617496,44095.51,0.338436601,0.661563399,44099,,,,,,,,,,,,
2022/2/8 7:42:44,0.490484452,0.509515548,44073,0.205625104,0.794374896,44099.98,0.443065522,0.556934478,44095.51,0.269875135,0.730124865,44099,,,,,,,,,,,,
2022/2/8 7:42:52,0.505463103,0.494536897,44072.5,0.561827211,0.438172789,44099.97,0.434002154,0.565997846,44095.51,0.346718633,0.653281367,44099,,,,,,,,,,,,
2022/2/8 7:43:00,0.535024126,0.464975874,44073,0.474346542,0.525653458,44096.63,0.386055254,0.613944746,44095.51,0.488545856,0.511454144,44099,,,,,,,,,,,,
2022/2/8 7:43:08,0.565034318,0.434965682,44073,0.327158934,0.672841066,44097.7,0.450760758,0.549239242,44104.99,0.540768863,0.459231137,44099,,,,,,,,,,,,
2022/2/8 7:43:16,0.554942235,0.445057765,44073,0.667305568,0.332694432,44096.17,0.512646448,0.487353552,44104.99,0.611179609,0.388820391,44099,,,,,,,,,,,,
2022/2/8 7:43:24,0.656442901,0.343557099,44072.5,0.263421298,0.736578702,44087.04,0.509457403,0.490542597,44104.99,0.35708596,0.64291404,44085,,,,,,,,,,,,
2022/2/8 7:43:32,0.934280459,0.065719541,44072.5,0.694738086,0.305261914,44083.35,0.436255236,0.563744764,44084.91,0.40964868,0.59035132,44085,,,,,,,,,,,,
2022/2/8 7:43:41,0.965016359,0.034983641,44072.5,0.277325036,0.722674964,44068.22,0.450493429,0.549506571,44076.97,0.541761036,0.458238964,44082,,,,,,,,,,,,
2022/2/8 7:43:50,0.178063576,0.821936424,44063.5,0.452166915,0.547833085,44092.64,0.346259398,0.653740602,44090.81,0.370144905,0.629855095,44090,,,,,,,,,,,,
2022/2/8 7:43:58,0.194149103,0.805850897,44060.5,0.660905074,0.339094926,44089.13,0.402771409,0.597228591,44090.81,0.244279101,0.755720899,44090,,,,,,,,,,,,
2022/2/8 7:44:06,0.266540505,0.733459495,44060,0.355069904,0.644930096,44089.49,0.254374894,0.745625106,44090.81,0.575544369,0.424455631,44097,,,,,,,,,,,,
2022/2/8 7:44:14,0.130471016,0.869528984,44060.5,0.591033971,0.408966029,44093.57,0.194761935,0.805238065,44090.81,0.757800483,0.242199517,44099,,,,,,,,,,,,
2022/2/8 7:44:22,0.031092821,0.968907179,44072.5,0.095050065,0.904949935,44113.77,0.431532378,0.568467622,44092.29,0.327559004,0.672440996,44107,,,,,,,,,,,,
2022/2/8 7:44:30,0.001205792,0.998794208,44079.5,0.48766807,0.51233193,44120.94,0.411042298,0.588957702,44114.37,0.467537325,0.532462675,44118,,,,,,,,,,,,
2022/2/8 7:44:39,0.20381614,0.79618386,44093,0.608799804,0.391200196,44122.64,0.527247793,0.472752207,44110.89,0.380224081,0.619775919,44118,,,,,,,,,,,,
2022/2/8 7:44:48,0.168521156,0.831478844,44093,0.429766562,0.570233438,44136.63,0.547923859,0.452076141,44115.73,0.416093411,0.583906589,44132,,,,,,,,,,,,
2022/2/8 7:44:57,0.024127884,0.975872116,44103,0.823114236,0.176885764,44143.5,0.516725764,0.483274236,44115.73,0.275140219,0.724859781,44132,,,,,,,,,,,,
2022/2/8 7:45:07,0.153098772,0.846901228,44103,0.76512027,0.23487973,44130.04,0.416581137,0.583418863,44130.46,0.327793705,0.672206295,44132,,,,,,,,,,,,
2022/2/8 7:45:15,0.421060297,0.578939703,44102.5,0.649947753,0.350052247,44121.52,0.470303934,0.529696066,44117.8,0.234752452,0.765247548,44125,,,,,,,,,,,,
2022/2/8 7:45:23,0.656521318,0.343478682,44102.5,0.800601885,0.199398115,44118.02,0.442286462,0.557713538,44106,0.276483811,0.723516189,44125,,,,,,,,,,,,
2022/2/8 7:45:31,0.740982177,0.259017823,44103,0.826701899,0.173298101,44115.96,0.478005029,0.521994971,44116.95,0.25658851,0.74341149,44125,,,,,,,,,,,,
2022/2/8 7:45:39,0.965672857,0.034327143,44102.5,0.78652194,0.21347806,44106.04,0.530711277,0.469288723,44116.95,0.483217234,0.516782766,44111,,,,,,,,,,,,
2022/2/8 7:45:49,0.981653658,0.018346342,44100.5,0.83608555,0.16391445,44100,0.433694573,0.566305427,44116.95,0.520994366,0.479005634,44108,,,,,,,,,,,,
2022/2/8 7:45:58,0.958638961,0.041361039,44098,0.118420016,0.881579984,44105.26,0.456549087,0.543450913,44116.95,0.465834644,0.534165356,44104,,,,,,,,,,,,
2022/2/8 7:46:06,0.909104479,0.090895521,44098,0.340945582,0.659054418,44106.03,0.426179843,0.573820157,44097.42,0.282922981,0.717077019,44104,,,,,,,,,,,,
2022/2/8 7:46:14,0.914808747,0.085191253,44098,0.387428532,0.612571468,44104.46,0.474820117,0.525179883,44097.42,0.312740764,0.687259236,44108,,,,,,,,,,,,
2022/2/8 7:46:22,0.910730331,0.089269669,44098,0.509341828,0.490658172,44103.53,0.494381389,0.505618611,44097.42,0.765383355,0.234616645,44108,,,,,,,,,,,,
2022/2/8 7:46:30,0.906869882,0.093130118,44098,0.312309264,0.687690736,44103.57,0.460596496,0.539403504,44097.42,0.274853318,0.725146682,44108,,,,,,,,,,,,
2022/2/8 7:46:39,0.945791933,0.054208067,44098.5,0.16192055,0.83807945,44105.42,0.481163127,0.518836873,44097.42,0.569232566,0.430767434,44104,,,,,,,,,,,,
2022/2/8 7:46:47,0.924355796,0.075644204,44098,0.11721506,0.88278494,44103.57,0.487079234,0.512920766,44097.42,0.479942078,0.520057922,44104,,,,,,,,,,,,
2022/2/8 7:46:55,0.931383066,0.068616934,44098,0.209961676,0.790038324,44103.58,0.46690227,0.53309773,44096.31,0.473532112,0.526467888,44104,,,,,,,,,,,,
2022/2/8 7:47:03,0.905277167,0.094722833,44098,0.060998737,0.939001263,44106.04,0.461353327,0.538646673,44110.06,0.333542054,0.666457946,44104,,,,,,,,,,,,
2022/2/8 7:47:11,0.90562054,0.09437946,44098.5,0.129566408,0.870433592,44108.95,0.66168943,0.33831057,44110.06,0.353081169,0.646918831,44104,,,,,,,,,,,,
2022/2/8 7:47:19,0.911585674,0.088414326,44098,0.441350089,0.558649911,44109.65,0.65526408,0.34473592,44110.06,0.394323117,0.605676883,44105,,,,,,,,,,,,
